 x, y, z,signal
1.99,17.01,0.27,217
1.99,17.01,0.14,217
1.99,17.01,0,216
2.12,17.01,0,216
2.18,17.01,0,216
2.26,17.01,0,216
2.63,17.01,0,216
3,17.01,0,215
3,17.01,0.34,215
3,17.01,0.35,215
3,17.01,0.53,215
3,17.01,0.58,215
3,17.01,0.79,215
3,17.01,1.34,214
3,17.01,1.72,214
3,17.01,2.15,214
3,17.01,2.48,214
3,17.01,2.62,214
3,17.01,2.72,214
3,17.01,2.82,214
3,17.01,2.93,214
3,17.01,3.18,214
3,17.01,3.76,214
3,17.01,3.84,214
3,17.01,4.08,215
3,17.01,4.16,215
3,17.01,4.24,215
3,17.01,4.34,215
3,17.01,4.42,215
3,17.01,4.76,215
3,17.01,4.95,215
3,17.01,5.16,215
3,17.01,5.3,216
3,17.01,5.44,216
3,17.01,5.68,216
3,17.01,5.99,216
3,17.01,6.19,216
3,17.01,6.64,216
3,17.01,6.66,216
3,17.01,7.11,216
3,17.01,7.21,216
3,17.01,8.16,218
3,17.01,8.31,218
3,17.01,8.49,218
3,17.01,8.81,218
3,17.01,9,218
3,17.01,9.32,218
3,17.01,9.56,218
3,17.01,9.65,219
3,17.01,9.84,219
3,17.01,9.85,219
3,17.01,10.01,220
3,17.01,10.13,220
3,17.01,10.22,220
3,17.01,10.44,220
3,17.01,10.6,220
3,17.01,10.91,220
3,17.01,11.48,220
3,17.01,11.63,220
3,17.01,11.81,221
3,17.01,11.85,221
3,17.01,12.45,222
3,17.01,12.71,222
3,17.01,12.86,223
3,17.01,12.95,223
3,17.01,13.21,223
3,17.01,13.44,224
3,17.01,13.69,225
3,17.01,13.77,225
3,17.01,14.35,226
3,17.01,14.54,226
3,17.01,14.77,227
3,17.01,14.84,227
3,17.01,15,227
3,17.01,14.93,228
3,17.01,14.89,228
3,17.01,14.64,228
3,17.01,14.26,228
3,17.01,14.14,228
3,17.01,13.93,228
3,17.01,13.73,228
3,17.01,13.52,228
3,17.01,13.23,228
3,17.01,12.96,228
3,17.01,12.77,228
3,17.01,12.62,228
3,17.01,12.46,228
3,17.01,11.68,228
3,17.01,11.57,228
3,17.01,11.36,228
3,17.01,11.29,228
3,17.01,11.23,228
3,17.01,10.96,228
3,17.01,10.93,228
3,17.01,10.7,228
3,17.01,10.66,227
3,17.01,10.6,227
3,17.01,10.04,227
3,17.01,9.81,227
3,17.01,9.71,227
3,17.01,9.23,226
3,17.01,9.06,225
3,17.01,8.9,225
3,17.01,8.71,225
3,17.01,8.3,225
3,17.01,8.12,224
3,17.01,7.95,224
3,17.01,7.5,224
3,17.01,7.2,223
3,17.01,6.71,223
3,17.01,6.54,223
3,17.01,6.39,223
3,17.01,6.2,223
3,17.01,5.88,222
3,17.01,5.76,222
3,17.01,5.59,222
3,17.01,5.5,222
3,17.01,5.28,222
3,17.01,5.25,222
3,17.01,5.05,222
3,17.01,4.55,222
3,17.01,4.39,221
3,17.01,4.07,220
3,17.01,4.03,220
3,17.01,3.92,220
3,17.01,3.76,220
3,17.01,3.68,220
3,17.01,3.4,220
3,17.01,3.15,220
3,17.01,3.07,220
3,17.01,2.9,220
3,17.01,2.74,220
3,17.01,2.31,219
3,17.01,2.21,219
3,17.01,1.29,218
3,17.01,1.24,218
3,17.01,1.1,218
3,17.01,0.74,217
3,17.01,0.61,217
3,17.01,0.56,217
3,17.01,0.43,217
3,17.01,0.2,216
3,17.01,0.16,216
3.17,17.01,0,216
3.4,17.01,0,216
3.62,17.01,0,215
3.67,17.01,0,215
3.84,17.01,0,215
3.95,17.01,0,215
4,17.01,0,215
4,17.01,0.23,215
4,17.01,0.28,215
4,17.01,0.4,214
4,17.01,0.57,214
4,17.01,0.68,214
4,17.01,0.96,214
4,17.01,1,214
4,17.01,1.35,214
4,17.01,1.61,214
4,17.01,2.18,214
4,17.01,2.22,214
4,17.01,2.75,214
4,17.01,3.49,214
4,17.01,3.51,214
4,17.01,3.56,214
4,17.01,3.71,214
4,17.01,3.9,214
4,17.01,4.02,214
4,17.01,4.17,214
4,17.01,4.2,214
4,17.01,4.38,214
4,17.01,4.55,215
4,17.01,4.67,215
4,17.01,4.79,215
4,17.01,5.49,215
4,17.01,5.8,215
4,17.01,5.94,215
4,17.01,5.96,215
4,17.01,6.11,216
4,17.01,6.65,216
4,17.01,6.66,216
4,17.01,7.29,217
4,17.01,7.39,217
4,17.01,7.48,217
4,17.01,7.51,217
4,17.01,7.83,217
4,17.01,7.85,217
4,17.01,8.03,217
4,17.01,8.07,217
4,17.01,8.23,217
4,17.01,8.3,217
4,17.01,8.4,217
4,17.01,8.64,217
4,17.01,8.8,218
4,17.01,9.07,218
4,17.01,9.08,218
4,17.01,9.27,218
4,17.01,9.6,219
4,17.01,9.84,219
4,17.01,10.05,220
4,17.01,10.3,220
4,17.01,10.48,220
4,17.01,10.61,220
4,17.01,10.69,220
4,17.01,10.87,220
4,17.01,11.05,220
4,17.01,11.19,220
4,17.01,11.27,220
4,17.01,11.6,221
4,17.01,11.73,221
4,17.01,11.81,221
4,17.01,12.13,222
4,17.01,12.19,222
4,17.01,12.63,223
4,17.01,12.8,223
4,17.01,12.85,224
4,17.01,13.09,224
4,17.01,13.5,225
4,17.01,13.94,225
4,17.01,14.02,226
4,17.01,14.3,226
4,17.01,14.4,227
4,17.01,14.49,227
4,17.01,14.85,227
4,17.01,14.85,227
4,17.01,14.35,228
4,17.01,14.21,229
4,17.01,13.98,229
4,17.01,13.77,229
4,17.01,13.72,229
4,17.01,13.6,229
4,17.01,13.43,229
4,17.01,13.28,229
4,17.01,12.84,229
4,17.01,12.73,229
4,17.01,12.63,229
4,17.01,12.49,229
4,17.01,12.42,229
4,17.01,12.27,229
4,17.01,12.15,229
4,17.01,11.82,229
4,17.01,11.64,229
4,17.01,11.46,229
4,17.01,11.32,229
4,17.01,11.28,229
4,17.01,11.18,229
4,17.01,10.91,228
4,17.01,10.89,228
4,17.01,10.61,228
4,17.01,9.9,227
4,17.01,9.88,227
4,17.01,9.75,227
4,17.01,9.68,227
4,17.01,9.46,226
4,17.01,9.33,226
4,17.01,9.09,226
4,17.01,8.89,225
4,17.01,8.64,225
4,17.01,8.36,225
4,17.01,8.3,225
4,17.01,8.01,224
4,17.01,7.93,224
4,17.01,7.83,224
4,17.01,7.73,224
4,17.01,7.57,224
4,17.01,6.86,223
4,17.01,6.66,223
4,17.01,6.62,223
4,17.01,6.51,222
4,17.01,6.21,222
4,17.01,6.03,222
4,17.01,5.84,222
4,17.01,5.74,221
4,17.01,5.33,221
4,17.01,5.03,221
4,17.01,4.84,221
4,17.01,4.75,221
4,17.01,4.7,221
4,17.01,4.55,221
4,17.01,4.32,221
4,17.01,4.14,221
4,17.01,4.05,220
4,17.01,3.96,220
4,17.01,3.82,220
4,17.01,3.8,220
4,17.01,3.52,220
4,17.01,3.34,220
4,17.01,3.12,220
4,17.01,2.99,219
4,17.01,2.72,219
4,17.01,2.27,219
4,17.01,2.11,219
4,17.01,2.05,219
4,17.01,1.7,218
4,17.01,1.1,218
4,17.01,1,218
4,17.01,0.9,218
4,17.01,0.86,217
4,17.01,0.58,217
4,17.01,0.44,217
4,17.01,0.4,216
4,17.01,0.12,216
4,17.01,0,216
4.14,17.01,0,216
4.27,17.01,0,216
4.46,17.01,0,215
4.5,17.01,0,215
4.58,17.01,0,215
4.85,17.01,0,215
4.88,17.01,0,215
5,17.01,0,215
5,17.01,0.12,215
5,17.01,0.2,215
5,17.01,0.37,215
5,17.01,0.68,215
5,17.01,0.76,215
5,17.01,0.84,215
5,17.01,1.04,215
5,17.01,1.1,215
5,17.01,1.3,215
5,17.01,1.35,215
5,17.01,1.52,214
5,17.01,2.02,214
5,17.01,2.16,214
5,17.01,2.32,214
5,17.01,2.6,214
5,17.01,2.85,214
5,17.01,2.94,214
5,17.01,3.59,214
5,17.01,3.64,214
5,17.01,3.69,214
5,17.01,4.01,214
5,17.01,4.16,214
5,17.01,4.28,214
5,17.01,4.39,214
5,17.01,4.45,214
5,17.01,4.53,214
5,17.01,4.92,214
5,17.01,5.15,214
5,17.01,5.28,215
5,17.01,5.53,215
5,17.01,5.85,216
5,17.01,5.9,216
5,17.01,6.15,216
5,17.01,6.57,216
5,17.01,7.22,217
5,17.01,7.29,217
5,17.01,7.77,217
5,17.01,7.81,217
5,17.01,7.86,218
5,17.01,8.02,218
5,17.01,8.29,218
5,17.01,8.46,218
5,17.01,8.5,218
5,17.01,8.82,219
5,17.01,8.98,219
5,17.01,9.13,220
5,17.01,9.52,220
5,17.01,9.59,220
5,17.01,9.89,220
5,17.01,10.1,220
5,17.01,10.23,220
5,17.01,10.57,220
5,17.01,10.82,220
5,17.01,11.03,221
5,17.01,11.07,221
5,17.01,11.26,221
5,17.01,11.34,222
5,17.01,11.38,222
5,17.01,11.63,222
5,17.01,11.97,222
5,17.01,12.01,223
5,17.01,12.07,223
5,17.01,12.24,223
5,17.01,12.5,224
5,17.01,12.55,224
5,17.01,13.15,225
5,17.01,13.3,226
5,17.01,13.69,226
5,17.01,13.97,227
5,17.01,14,227
5,17.01,14.13,227
5,17.01,14.28,228
5,17.01,14.44,228
5,17.01,14.69,228
5,17.01,14.98,229
5,17.01,15,229
5,17.01,14.8,230
5,17.01,14.2,230
5,17.01,14.07,230
5,17.01,13.86,230
5,17.01,13.55,230
5,17.01,13.43,230
5,17.01,13.39,230
5,17.01,13.13,230
5,17.01,12.17,230
5,17.01,12.11,230
5,17.01,11.66,229
5,17.01,11.44,229
5,17.01,11.24,229
5,17.01,11.17,228
5,17.01,11.06,228
5,17.01,10.88,228
5,17.01,10.69,228
5,17.01,10.6,228
5,17.01,10.38,228
5,17.01,9.95,227
5,17.01,9.87,227
5,17.01,9.69,227
5,17.01,9.31,227
5,17.01,8.78,225
5,17.01,8.72,225
5,17.01,8.49,224
5,17.01,8.16,224
5,17.01,7.84,224
5,17.01,7.76,224
5,17.01,7.51,224
5,17.01,7.21,224
5,17.01,7.14,224
5,17.01,7.05,224
5,17.01,6.85,223
5,17.01,6.37,222
5,17.01,6.03,222
5,17.01,5.85,222
5,17.01,5.76,222
5,17.01,5.73,222
5,17.01,5.42,222
5,17.01,5.24,222
5,17.01,5.03,221
5,17.01,4.78,221
5,17.01,4.76,221
5,17.01,4.29,220
5,17.01,4.18,220
5,17.01,4.03,220
5,17.01,3.71,220
5,17.01,3.57,220
5,17.01,3.41,220
5,17.01,3.26,220
5,17.01,3.14,220
5,17.01,2.91,220
5,17.01,2.55,220
5,17.01,2.29,219
5,17.01,1.92,218
5,17.01,1.71,218
5,17.01,1.63,218
5,17.01,1.3,218
5,17.01,1.23,218
5,17.01,1.13,217
5,17.01,0.74,217
5,17.01,0.68,216
5,17.01,0.4,216
5.37,17.01,0,213
5.77,17.01,0,213
5.99,17.01,0.23,213
5.99,17.01,0.44,213
5.99,17.01,0.46,213
5.99,17.01,0.7,213
5.99,17.01,0.83,213
5.99,17.01,0.97,213
5.99,17.01,1.24,213
5.99,17.01,1.42,213
5.99,17.01,1.7,213
5.99,17.01,1.76,213
5.99,17.01,1.86,213
5.99,17.01,2.17,213
5.99,17.01,2.2,213
5.99,17.01,2.73,213
5.99,17.01,2.92,213
5.99,17.01,3.45,213
5.99,17.01,3.97,213
5.99,17.01,4.28,213
5.99,17.01,4.5,213
5.99,17.01,4.58,213
5.99,17.01,4.74,214
5.99,17.01,5.13,215
5.99,17.01,5.22,215
5.99,17.01,5.43,215
5.99,17.01,5.65,215
5.99,17.01,5.76,215
5.99,17.01,5.88,215
5.99,17.01,6.11,215
5.99,17.01,6.16,216
5.99,17.01,6.32,216
5.99,17.01,6.45,216
5.99,17.01,6.87,217
5.99,17.01,6.89,217
5.99,17.01,7.72,217
5.99,17.01,8.35,217
5.99,17.01,8.47,218
5.99,17.01,8.63,218
5.99,17.01,9.02,219
5.99,17.01,9.1,219
5.99,17.01,9.23,219
5.99,17.01,9.73,219
5.99,17.01,10.15,220
5.99,17.01,10.39,220
5.99,17.01,10.7,221
5.99,17.01,10.76,221
5.99,17.01,11.01,221
5.99,17.01,11.17,221
5.99,17.01,11.46,222
5.99,17.01,11.59,222
5.99,17.01,11.65,222
5.99,17.01,11.84,222
5.99,17.01,11.9,223
5.99,17.01,12.16,223
5.99,17.01,12.43,224
5.99,17.01,13.1,224
5.99,17.01,13.17,224
5.99,17.01,13.37,225
5.99,17.01,13.61,225
5.99,17.01,13.69,226
5.99,17.01,13.73,226
5.99,17.01,13.95,227
5.99,17.01,14.28,227
5.99,17.01,14.68,228
5.99,17.01,14.76,228
5.99,17.01,14.89,228
5.99,17.01,14.94,228
5.99,17.01,15,228
5.99,17.01,14.81,229
5.99,17.01,14.75,229
5.99,17.01,14.59,230
5.99,17.01,14.25,231
5.99,17.01,13.85,231
5.99,17.01,13.81,231
5.99,17.01,13.52,231
5.99,17.01,13.02,231
5.99,17.01,12.87,231
5.99,17.01,12.49,231
5.99,17.01,12,230
5.99,17.01,11.88,230
5.99,17.01,11.47,230
5.99,17.01,11.27,229
5.99,17.01,10.75,228
5.99,17.01,10.55,228
5.99,17.01,10.37,228
5.99,17.01,9.85,228
5.99,17.01,9.28,227
5.99,17.01,9.06,227
5.99,17.01,8.86,227
5.99,17.01,8.81,227
5.99,17.01,8.67,226
5.99,17.01,8.38,226
5.99,17.01,8.35,226
5.99,17.01,8.23,225
5.99,17.01,7.94,225
5.99,17.01,7.57,225
5.99,17.01,7.32,225
5.99,17.01,7.19,224
5.99,17.01,6.78,224
5.99,17.01,6.76,224
5.99,17.01,6.57,224
5.99,17.01,6.21,223
5.99,17.01,5.89,223
5.99,17.01,5.84,223
5.99,17.01,5.51,223
5.99,17.01,5.28,223
5.99,17.01,4.69,222
5.99,17.01,4.55,222
5.99,17.01,4.29,221
5.99,17.01,3.5,221
5.99,17.01,3.45,221
5.99,17.01,2.9,220
5.99,17.01,2.77,220
5.99,17.01,2.6,220
5.99,17.01,2.58,219
5.99,17.01,2.46,219
5.99,17.01,2.38,219
5.99,17.01,1.88,219
5.99,17.01,1.55,218
5.99,17.01,1.3,218
5.99,17.01,1.17,218
5.99,17.01,1.01,218
5.99,17.01,0.82,218
5.99,17.01,0.81,218
5.99,17.01,0.61,217
5.99,17.01,0.33,217
5.99,17.01,0.2,216
6.1,17.01,0,216
6.39,17.01,0,215
6.54,17.01,0,215
6.9,17.01,0,215
7,17.01,0.08,214
7,17.01,0.23,214
7,17.01,0.41,214
7,17.01,0.79,214
7,17.01,1.05,214
7,17.01,1.07,214
7,17.01,1.22,214
7,17.01,2.1,214
7,17.01,2.25,214
7,17.01,2.83,214
7,17.01,2.93,214
7,17.01,3.19,214
7,17.01,3.41,214
7,17.01,4.15,214
7,17.01,4.17,214
7,17.01,4.55,214
7,17.01,4.75,214
7,17.01,4.88,214
7,17.01,5.76,214
7,17.01,5.96,215
7,17.01,6.5,216
7,17.01,6.65,216
7,17.01,6.73,216
7,17.01,6.82,217
7,17.01,7.05,217
7,17.01,7.21,217
7,17.01,7.23,217
7,17.01,7.41,217
7,17.01,7.57,217
7,17.01,7.69,217
7,17.01,7.86,217
7,17.01,8.36,218
7,17.01,8.6,218
7,17.01,8.65,218
7,17.01,8.99,219
7,17.01,9.19,219
7,17.01,9.34,220
7,17.01,9.43,220
7,17.01,9.82,220
7,17.01,9.99,220
7,17.01,10.15,220
7,17.01,10.56,220
7,17.01,11.1,221
7,17.01,11.42,221
7,17.01,11.63,222
7,17.01,11.83,222
7,17.01,12.12,222
7,17.01,12.42,223
7,17.01,12.58,223
7,17.01,13.15,224
7,17.01,13.17,224
7,17.01,13.42,225
7,17.01,13.61,225
7,17.01,13.78,225
7,17.01,13.89,226
7,17.01,14.34,227
7,17.01,14.69,228
7,17.01,14.82,228
7,17.01,15,228
7,17.01,14.48,228
7,17.01,14.47,228
7,17.01,14.32,228
7,17.01,14.19,229
7,17.01,13.87,230
7,17.01,13.86,230
7,17.01,13.54,230
7,17.01,13.16,230
7,17.01,12.9,230
7,17.01,12.26,230
7,17.01,12.17,230
7,17.01,11.81,230
7,17.01,11.47,230
7,17.01,11.35,230
7,17.01,11.19,230
7,17.01,11.12,230
7,17.01,10.89,230
7,17.01,10.75,229
7,17.01,10.56,229
7,17.01,10.37,228
7,17.01,10.19,228
7,17.01,10.1,228
7,17.01,9.94,228
7,17.01,9.78,228
7,17.01,9.77,228
7,17.01,9.6,228
7,17.01,9.55,227
7,17.01,9.3,227
7,17.01,9.26,227
7,17.01,9.17,227
7,17.01,8.94,227
7,17.01,8.78,227
7,17.01,8.56,226
7,17.01,8.48,226
7,17.01,8.24,226
7,17.01,8.16,226
7,17.01,8.1,226
7,17.01,7.59,225
7,17.01,7.19,225
7,17.01,7.17,225
7,17.01,6.93,225
7,17.01,6.76,224
7,17.01,6.74,224
7,17.01,6.65,224
7,17.01,6.3,224
7,17.01,6.03,224
7,17.01,5.96,224
7,17.01,5.55,223
7,17.01,5.42,223
7,17.01,5.39,223
7,17.01,5.07,222
7,17.01,4.75,222
7,17.01,4.42,221
7,17.01,4.03,221
7,17.01,3.97,221
7,17.01,3.87,221
7,17.01,3.45,221
7,17.01,3.1,221
7,17.01,2.85,221
7,17.01,2.57,220
7,17.01,2.26,220
7,17.01,2.17,220
7,17.01,1.9,219
7,17.01,1.74,219
7,17.01,1.43,219
7,17.01,1.41,219
7,17.01,1.12,218
7,17.01,1.05,218
7,17.01,0.89,218
7,17.01,0.65,218
7,17.01,0.49,217
7,17.01,0.35,217
7,17.01,0.12,217
7.19,17.01,0,217
7.89,17.01,0,216
8,17.01,0,216
8,17.01,0.09,216
8,17.01,0.25,215
8,17.01,0.42,215
8,17.01,0.86,214
8,17.01,1.25,214
8,17.01,1.41,214
8,17.01,1.52,214
8,17.01,1.79,214
8,17.01,1.9,214
8,17.01,2.19,214
8,17.01,2.74,214
8,17.01,2.85,214
8,17.01,3.29,214
8,17.01,3.8,214
8,17.01,3.89,214
8,17.01,4.11,214
8,17.01,4.15,214
8,17.01,4.55,214
8,17.01,4.56,214
8,17.01,4.72,214
8,17.01,4.93,214
8,17.01,4.95,215
8,17.01,5.01,215
8,17.01,5.34,215
8,17.01,5.44,215
8,17.01,5.57,215
8,17.01,5.92,216
8,17.01,6.15,216
8,17.01,6.3,216
8,17.01,6.38,216
8,17.01,6.49,216
8,17.01,6.75,216
8,17.01,6.77,216
8,17.01,7.19,217
8,17.01,7.2,217
8,17.01,7.33,217
8,17.01,7.57,217
8,17.01,7.67,217
8,17.01,7.75,217
8,17.01,7.84,217
8,17.01,7.94,217
8,17.01,8.01,217
8,17.01,8.18,217
8,17.01,8.79,218
8,17.01,8.89,219
8,17.01,9,219
8,17.01,9.09,219
8,17.01,9.28,219
8,17.01,9.65,219
8,17.01,9.74,220
8,17.01,9.99,220
8,17.01,10.21,220
8,17.01,10.4,220
8,17.01,10.61,220
8,17.01,10.72,220
8,17.01,11.1,221
8,17.01,11.2,221
8,17.01,11.53,222
8,17.01,11.55,222
8,17.01,11.78,222
8,17.01,12.01,222
8,17.01,12.29,223
8,17.01,12.36,223
8,17.01,12.7,224
8,17.01,12.72,224
8,17.01,12.89,224
8,17.01,13.06,225
8,17.01,13.09,225
8,17.01,13.27,225
8,17.01,13.61,226
8,17.01,13.81,226
8,17.01,13.84,226
8,17.01,13.89,227
8,17.01,14.17,227
8,17.01,14.21,227
8,17.01,14.67,228
8,17.01,14.74,228
8,17.01,14.78,228
8,17.01,14.88,228
8,17.01,14.89,228
8,17.01,14.82,228
8,17.01,14.77,229
8,17.01,14.63,229
8,17.01,14.11,230
8,17.01,14.07,230
8,17.01,13.86,230
8,17.01,13.76,230
8,17.01,13.52,230
8,17.01,13.27,230
8,17.01,13.23,230
8,17.01,12.87,230
8,17.01,12.82,230
8,17.01,12.56,230
8,17.01,12.35,230
8,17.01,12.18,230
8,17.01,11.91,230
8,17.01,11.65,230
8,17.01,11.38,230
8,17.01,11.15,229
8,17.01,10.78,229
8,17.01,10.63,229
8,17.01,10.6,229
8,17.01,10.53,229
8,17.01,10.28,229
8,17.01,10.09,228
8,17.01,9.69,228
8,17.01,9.47,227
8,17.01,9.4,227
8,17.01,9.25,227
8,17.01,9.09,227
8,17.01,8.81,227
8,17.01,8.57,227
8,17.01,8.43,226
8,17.01,8.23,226
8,17.01,8.1,226
8,17.01,7.91,225
8,17.01,7.86,225
8,17.01,7.46,225
8,17.01,7.26,225
8,17.01,7.19,225
8,17.01,7.07,225
8,17.01,6.86,225
8,17.01,6.83,225
8,17.01,6.56,224
8,17.01,6.39,224
8,17.01,6.18,223
8,17.01,5.91,223
8,17.01,5.65,222
8,17.01,5.23,222
8,17.01,4.95,222
8,17.01,4.93,222
8,17.01,4.09,221
8,17.01,3.78,221
8,17.01,3.62,221
8,17.01,3.51,221
8,17.01,3.32,220
8,17.01,3.04,220
8,17.01,3.02,220
8,17.01,2.5,220
8,17.01,2.36,220
8,17.01,2.11,219
8,17.01,2.06,219
8,17.01,1.98,219
8,17.01,1.77,219
8,17.01,1.45,219
8,17.01,1.34,219
8,17.01,1.18,218
8,17.01,1,218
8,17.01,0.86,217
8,17.01,0.75,217
8,17.01,0.49,217
8,17.01,0.4,217
8,17.01,0.16,217
8,17.01,0.1,216
8.34,17.01,0,216
8.5,17.01,0,215
8.79,17.01,0,215
8.9,17.01,0,214
9,17.01,0.17,214
9,17.01,0.35,214
9,17.01,0.41,214
9,17.01,0.72,214
9,17.01,0.94,214
9,17.01,1.14,214
9,17.01,1.93,214
9,17.01,2.04,214
9,17.01,2.2,214
9,17.01,2.33,214
9,17.01,2.53,214
9,17.01,2.84,214
9,17.01,3.06,214
9,17.01,3.54,214
9,17.01,3.62,214
9,17.01,3.66,214
9,17.01,3.89,214
9,17.01,4.09,214
9,17.01,4.57,214
9,17.01,4.69,214
9,17.01,4.82,214
9,17.01,5.29,214
9,17.01,5.72,216
9,17.01,5.82,216
9,17.01,6.01,216
9,17.01,6.23,216
9,17.01,7.05,217
9,17.01,7.2,217
9,17.01,7.32,217
9,17.01,7.53,217
9,17.01,7.91,218
9,17.01,8.05,218
9,17.01,8.38,219
9,17.01,8.82,219
9,17.01,8.94,219
9,17.01,9.32,219
9,17.01,9.63,220
9,17.01,9.75,220
9,17.01,10,220
9,17.01,10.09,220
9,17.01,10.18,220
9,17.01,10.4,220
9,17.01,10.43,220
9,17.01,10.84,220
9,17.01,10.87,220
9,17.01,11.15,221
9,17.01,11.17,221
9,17.01,11.31,222
9,17.01,11.4,222
9,17.01,11.63,222
9,17.01,11.69,222
9,17.01,11.9,223
9,17.01,11.93,223
9,17.01,12.14,223
9,17.01,12.56,223
9,17.01,12.7,223
9,17.01,12.8,223
9,17.01,12.96,224
9,17.01,13.09,224
9,17.01,13.3,224
9,17.01,13.36,224
9,17.01,13.93,225
9,17.01,14.53,227
9,17.01,14.93,227
9,17.01,14.84,228
9,17.01,14.39,230
9,17.01,14.24,230
9,17.01,13.51,230
9,17.01,13.5,231
9,17.01,13.34,231
9,17.01,13.25,231
9,17.01,12.9,231
9,17.01,12.55,231
9,17.01,12.41,231
9,17.01,12.19,231
9,17.01,11.94,231
9,17.01,11.89,231
9,17.01,11.77,231
9,17.01,11.64,231
9,17.01,11.6,230
9,17.01,11.37,230
9,17.01,11.27,230
9,17.01,11.09,230
9,17.01,11,229
9,17.01,10.7,229
9,17.01,10.51,228
9,17.01,9.88,227
9,17.01,9.85,227
9,17.01,9.64,227
9,17.01,9.43,227
9,17.01,9.15,227
9,17.01,9.09,227
9,17.01,8.93,226
9,17.01,8.48,226
9,17.01,8.19,225
9,17.01,7.96,225
9,17.01,7.82,225
9,17.01,7.54,225
9,17.01,7.21,225
9,17.01,7.07,224
9,17.01,6.97,224
9,17.01,6.67,224
9,17.01,6.5,224
9,17.01,6.4,224
9,17.01,6.22,224
9,17.01,6.05,224
9,17.01,5.96,223
9,17.01,5.74,223
9,17.01,5.71,223
9,17.01,5.48,222
9,17.01,5.1,222
9,17.01,4.82,222
9,17.01,4.57,222
9,17.01,4.09,222
9,17.01,3.53,222
9,17.01,3.48,221
9,17.01,3.21,220
9,17.01,2.87,220
9,17.01,2.51,220
9,17.01,1.96,219
9,17.01,1.92,218
9,17.01,1.68,218
9,17.01,1.53,218
9,17.01,1.5,218
9,17.01,1.4,218
9,17.01,1.33,218
9,17.01,1,218
9,17.01,0.95,218
9,17.01,0.86,218
9,17.01,0.51,217
9,17.01,0.09,217
9,17.01,0.01,217
9.18,17.01,0,216
9.27,17.01,0,216
9.78,17.01,0,216
9.99,17.01,0.23,215
9.99,17.01,0.55,214
9.99,17.01,0.65,214
9.99,17.01,0.98,214
9.99,17.01,1.11,214
9.99,17.01,1.17,214
9.99,17.01,1.25,214
9.99,17.01,1.61,214
9.99,17.01,1.8,214
9.99,17.01,1.9,214
9.99,17.01,2.21,214
9.99,17.01,2.51,214
9.99,17.01,2.89,214
9.99,17.01,3.46,214
9.99,17.01,3.62,214
9.99,17.01,3.72,214
9.99,17.01,4.19,214
9.99,17.01,4.23,214
9.99,17.01,4.38,215
9.99,17.01,4.44,215
9.99,17.01,4.55,215
9.99,17.01,4.95,215
9.99,17.01,4.99,215
9.99,17.01,5.18,215
9.99,17.01,5.52,215
9.99,17.01,5.97,216
9.99,17.01,6.13,216
9.99,17.01,6.32,216
9.99,17.01,6.43,216
9.99,17.01,6.73,216
9.99,17.01,7.07,216
9.99,17.01,7.26,216
9.99,17.01,7.46,216
9.99,17.01,7.55,217
9.99,17.01,7.88,217
9.99,17.01,8.19,217
9.99,17.01,8.4,218
9.99,17.01,8.5,218
9.99,17.01,8.56,218
9.99,17.01,9.02,219
9.99,17.01,9.1,219
9.99,17.01,9.24,219
9.99,17.01,9.52,219
9.99,17.01,9.69,220
9.99,17.01,9.91,220
9.99,17.01,10.11,220
9.99,17.01,10.36,220
9.99,17.01,10.44,220
9.99,17.01,10.88,221
9.99,17.01,10.9,221
9.99,17.01,11.23,222
9.99,17.01,11.77,222
9.99,17.01,11.95,222
9.99,17.01,12.06,222
9.99,17.01,12.44,223
9.99,17.01,12.56,223
9.99,17.01,12.65,223
9.99,17.01,13.09,224
9.99,17.01,13.14,224
9.99,17.01,13.15,225
9.99,17.01,13.74,225
9.99,17.01,13.95,225
9.99,17.01,14.37,225
9.99,17.01,14.67,226
9.99,17.01,14.73,226
9.99,17.01,14.95,226
9.99,17.01,15,227
9.99,17.01,14.68,227
9.99,17.01,14.61,229
9.99,17.01,14.16,229
9.99,17.01,14.06,229
9.99,17.01,13.67,230
9.99,17.01,13.47,230
9.99,17.01,13.36,230
9.99,17.01,13.29,230
9.99,17.01,13.17,230
9.99,17.01,12.65,230
9.99,17.01,12.54,230
9.99,17.01,12.31,230
9.99,17.01,11.98,230
9.99,17.01,11.8,230
9.99,17.01,11.3,229
9.99,17.01,11.07,229
9.99,17.01,10.69,228
9.99,17.01,10.64,228
9.99,17.01,10.53,228
9.99,17.01,10.15,228
9.99,17.01,9.88,227
9.99,17.01,9.27,227
9.99,17.01,9.17,227
9.99,17.01,8.97,226
9.99,17.01,8.72,226
9.99,17.01,8.46,225
9.99,17.01,8.23,225
9.99,17.01,8.13,225
9.99,17.01,7.91,225
9.99,17.01,7.88,225
9.99,17.01,7.61,224
9.99,17.01,7.13,224
9.99,17.01,6.74,224
9.99,17.01,6.61,223
9.99,17.01,6.47,223
9.99,17.01,6.21,223
9.99,17.01,6.02,223
9.99,17.01,5.91,222
9.99,17.01,5.86,222
9.99,17.01,5.49,222
9.99,17.01,5.28,222
9.99,17.01,5.03,222
9.99,17.01,4.5,221
9.99,17.01,4,221
9.99,17.01,3.79,221
9.99,17.01,3.65,221
9.99,17.01,3.24,220
9.99,17.01,3.13,220
9.99,17.01,2.88,220
9.99,17.01,2.57,220
